d,a,t,a, ,i,n,f,o,r,m,a,t,i,o,n
header.stamp.secs,header.stamp.nsecs,objid,header.seq,position.x,position.y,position.z,velocity.x,velocity.y,velocity.z,angle,size,covariance
int,int,int,int,float,float,float,float,float,float,float,float,float
1420826847,880810976,45,0,264.4391174316406,95.54611206054688,0.0,0.0,0.0,0.0,88.12065124511719,4950.342842330553,1.4142135623730951
1420826847,917810916,45,0,264.4391174316406,95.54611206054688,0.0,0.0,0.0,0.0,88.12065124511719,4950.342842330553,3.7293228204650952
1420826847,940984010,45,0,268.17516919647323,97.67863267611708,0.0,2.3257847001371172,1.327546868356206,0.0,84.13957110950696,5058.114777165876,3.6478467422089826
1420826847,979346036,45,0,275.1448538210006,98.15473591567824,0.0,5.191426855340545,0.802140895966565,0.0,26.549593413829335,4218.176432127901,3.632880706469279
1420826848,14204978,45,0,270.0055213428803,93.60544569116018,0.0,-1.1734911275002,-2.4949468662449634,0.0,98.8564042797791,4722.906122378969,3.63071146517765
1420826848,47734022,45,0,268.73671886385455,89.9825573330291,0.0,-1.2322003841137896,-3.189728814379627,0.0,77.29416984965997,5169.133581042684,3.630397951779489
1420826848,84132909,45,0,267.11815950908306,84.14452344345634,0.0,-1.4701794161926833,-4.820960716077748,0.0,100.59068814575043,4744.825381719889,3.6303526282268974
1420826848,117016077,45,0,262.2831950054188,77.41052042556555,0.0,-3.54271961275254,-5.999299589187262,0.0,31.775204384111092,4671.874820395799,3.6303460755788035
1420826848,146389961,45,0,261.34467971267975,81.27150837597489,0.0,-1.9386604266131375,0.0741427610596892,0.0,52.615881572880674,5061.0398451703595,3.6303451282220127
1420826848,179420948,45,0,255.9435830304949,79.4193063703832,0.0,-4.071347208670467,-1.112388836427972,0.0,92.84826211343432,5078.633848740374,3.630344991256617
1420826848,211080074,45,0,245.6791693741694,73.77960101399407,0.0,-7.885964948588109,-3.900988322197285,0.0,98.46144124346625,4969.208610885944,3.6303449714546554
1420826848,247467994,45,0,234.14211103118146,73.86364583469675,0.0,-10.13485501317969,-1.4464081529028006,0.0,97.18226746745741,5041.476930709371,3.630344968591759
1420826848,272645950,45,0,224.00725601800175,72.41723768179395,0.0,-10.13485501317969,-1.4464081529028006,0.0,101.29721181149219,5073.153067326826,8.331494819289196
1420826848,272645950,46,0,185.0433349609375,63.02330017089844,0.0,0.0,0.0,0.0,76.90695190429688,4946.048108271834,1.4142135623730951
1420826848,306102991,45,0,213.87240100482205,70.97082952889114,0.0,-10.13485501317969,-1.4464081529028006,0.0,105.41215615552697,5104.829203944281,22.795061413619838
1420826848,306102991,46,0,185.0433349609375,63.02330017089844,0.0,0.0,0.0,0.0,76.90695190429688,4946.048108271834,3.7293228204650952
1420826848,339467048,46,0,162.43961217719408,74.06436855490996,0.0,-14.071376930968988,6.873338362819058,0.0,77.75279993445372,5063.2426688220685,3.6478467422089826
1420826848,379961013,46,0,146.08789298300263,80.64427894786034,0.0,-15.47852286954997,6.692270817509747,0.0,53.75178289424067,5151.654534292019,3.632880706469279
1420826848,411643028,46,0,135.92080557127986,87.66013917246278,0.0,-12.206076966108618,6.891638547390938,0.0,72.65126040428866,5057.739180056372,3.63071146517765
1420826848,439328908,46,0,131.51195863396552,104.09479995053469,0.0,-7.4031907273898305,12.769886332599944,0.0,70.18367393555445,5098.1999707335945,3.630397951779489
1420826848,477957010,46,0,130.40009507147423,118.68944557042906,0.0,-3.528027827339883,13.893852596999258,0.0,89.87684106543654,4602.758974138185,3.6303526282268974
1420826848,510090112,46,0,139.88000325374145,127.33277999733417,0.0,4.484213535286855,10.659794647561188,0.0,89.94841530026838,5202.774598975518,3.6303460755788035
1420826848,543946981,46,0,151.8716641162926,138.0284441376269,0.0,9.108424376659602,10.681888455207543,0.0,79.12175470622802,5236.914414083089,3.6303451282220127
1420826848,571974992,46,0,162.07377760936245,145.1924042217448,0.0,9.782081925876472,8.515021317892256,0.0,46.4040222589973,4540.48593129019,3.630344991256617
1420826848,613930940,46,0,170.4241126812282,152.21055268271598,0.0,8.900197806830963,7.593022853533066,0.0,46.38715825571454,5095.399511930947,3.6303449714546554
1420826848,642488956,46,0,180.22305873005425,161.6207257928133,0.0,9.453781562067713,8.712296100315928,0.0,102.18685191790914,5312.445087626746,3.630344968591759
1420826848,673676013,46,0,191.86541568388373,167.25396261138178,0.0,10.801834027725294,6.81575030514264,0.0,82.43760112135324,5371.134900125666,3.6303449681778517
1420826848,709610939,46,0,205.19229944448398,171.50236421520972,0.0,12.357137779643313,5.23439251418529,0.0,83.38273928555573,5339.22997566964,3.63034496811801
1420826848,745373010,46,0,220.88182914617602,180.002989848169,0.0,14.4097237512036,7.246227987402799,0.0,130.93539445381225,5411.396786106109,3.630344968109359
1420826848,779824972,46,0,236.30356325549894,190.8784488958164,0.0,15.033071278366743,9.481651951947306,0.0,89.52157902395554,5272.695309973262,3.6303449681081075
1420826848,807126998,46,0,248.6624056366649,203.4102245140544,0.0,13.385880657476267,11.36037486191548,0.0,81.82816655279721,5474.965764731408,3.6303449681079267
1420826848,843658924,46,0,257.3952419323967,212.7584292836678,0.0,10.519839145743564,10.120979196441391,0.0,113.8546384780839,5490.491791965969,3.6303449681079005
1420826848,870976924,46,0,262.4416471653503,219.87828656528566,0.0,7.1484788950752804,8.272438903042989,0.0,107.09345321290454,5184.956106069995,3.630344968107897
1420826848,912137985,46,0,259.85171871019685,226.8623373142929,0.0,1.1501093215141642,7.478856541557226,0.0,165.69034127641135,5555.103722100219,3.630344968107896
1420826848,936902046,46,0,252.1312146272441,235.94919878514048,0.0,-4.313742788033076,8.469306775882773,0.0,82.89961927067337,5466.7038615664505,3.630344968107897
1420826848,979151964,46,0,240.5236010312297,241.80854030573613,0.0,-8.806400689332849,6.861699329168358,0.0,91.97285727718622,5380.984956610464,3.630344968107896
1420826849,6787061,46,0,226.80123446435562,248.45296964314397,0.0,-11.834388643011474,6.727871932043367,0.0,90.0239537688,5586.781370219306,3.630344968107897
1420826849,36511898,46,0,208.46932158455817,256.28561924326874,0.0,-15.836537072805543,7.4083594605932515,0.0,79.61021331112528,5524.930377435458,3.630344968107896
1420826849,71614980,46,0,186.12384471191862,262.42490165407975,0.0,-19.845716915806072,6.626671768946231,0.0,73.02453379078175,5630.807641615802,3.630344968107897
1420826849,113745927,46,0,165.5338950962794,264.56806306638316,0.0,-20.304126861270476,3.8650546852861742,0.0,92.6339136712125,5510.312813643587,3.630344968107896
1420826849,141450881,46,0,145.67819098091545,266.18017671714404,0.0,-20.02792098299868,2.47735621812293,0.0,113.6514740477931,5474.968241651653,3.630344968107897
1420826849,178890943,46,0,121.53385392132245,259.2843896516571,0.0,-22.56342643660669,-3.2960290448907115,0.0,69.11599626636378,5381.885846967582,3.630344968107896
1420826849,210824966,46,0,104.03720005495276,252.10595224095843,0.0,-19.442549138251543,-5.68739750752281,0.0,89.62011260743583,5359.958237874104,3.630344968107897
1420826849,238682031,46,0,90.49755599775109,242.7390050850399,0.0,-15.806656228826547,-7.953815193863071,0.0,107.92069874837352,5442.421337156205,3.630344968107896
1420826849,274677038,46,0,83.05339174856843,230.57599840362474,0.0,-10.655781383909869,-10.54646563866418,0.0,51.68609298253588,5160.4677381484,3.630344968107897
1420826849,310194015,46,0,88.5447357307877,223.9390350749555,0.0,-0.709963550114777,-8.138408667881391,0.0,17.460484739564446,5382.7318859903,3.630344968107896
1420826849,342310905,46,0,95.61921336103589,219.57949768727076,0.0,4.084861049450642,-5.810813847255718,0.0,60.00513769709576,5254.108535031259,3.630344968107897
1420826849,374823093,46,0,107.21301284511944,220.95129155080738,0.0,8.709989801636986,-1.3866884228627443,0.0,80.62574753591684,5293.950555101779,3.630344968107896
1420826849,406477928,46,0,123.24960593974123,226.81640173717312,0.0,13.222809268894181,3.080055118129838,0.0,89.839313585285,5422.80989581261,3.630344968107897
1420826849,443173885,46,0,137.25213410820103,232.71652920934628,0.0,13.703076930215117,4.817077979813375,0.0,82.29452942985733,5448.9742426123075,3.630344968107896
1420826849,474472045,46,0,153.42225501436695,239.34641967830865,0.0,15.222652050641045,5.9336793794485585,0.0,89.26332613816089,5439.17614037132,3.630344968107897
1420826849,507071971,46,0,169.4381790735292,247.18130591499386,0.0,15.711267746035986,7.104727268015905,0.0,110.95010904530079,5458.691692257247,3.630344968107896
1420826849,539900064,46,0,180.27487865445818,255.23347952642078,0.0,12.708778702985143,7.688306606455156,0.0,67.57893468945551,5607.096036017027,3.630344968107897
1420826849,579672098,46,0,190.38758934146395,262.58261130957186,0.0,11.109731257349173,7.47939195880722,0.0,95.62847017047127,5644.334816358311,3.630344968107896
1420826849,608741998,46,0,203.75500129143435,270.75361154515025,0.0,12.50034911573209,7.905387904038399,0.0,122.3987791255939,5498.9572574756685,3.630344968107897
1420826849,638742923,46,0,217.07184982684677,278.6641954488039,0.0,13.003271729225538,7.9085883787028495,0.0,80.91161268954379,5531.932869500886,3.630344968107896
1420826849,674936056,46,0,229.67071795926364,286.1949096792841,0.0,12.754179434839353,7.675836891542976,0.0,67.97624715933671,5436.437426301686,3.630344968107897
1420826849,704833984,46,0,243.900140033937,294.093153519057,0.0,13.662854770154047,7.812828395721512,0.0,65.37461677164946,5338.437039171082,3.630344968107896
1420826849,739531040,46,0,259.7703131038729,296.9303357676161,0.0,15.022451925254085,4.748080394884944,0.0,82.50490397527248,5544.340568893467,3.630344968107897
1420826849,777371883,46,0,277.9546324833362,296.63372174626215,0.0,16.970003393463724,1.6408021299671849,0.0,64.53917185456432,5464.713301304866,3.630344968107896
1420826849,803488969,46,0,291.1076884637093,292.9683282945522,0.0,14.61895558829792,-1.6275477124482092,0.0,108.9329316544466,5396.938401852307,3.630344968107897
1420826849,837275028,46,0,302.53361396278723,287.55106697462804,0.0,12.6522095028415,-3.961820861851854,0.0,75.64466559903306,5371.964502422071,3.630344968107896
1420826849,871251106,46,0,313.7204130137441,278.1722383373687,0.0,11.749590301236955,-7.298425447301356,0.0,93.6828036515964,5437.782793546928,3.630344968107897
1420826849,909240961,46,0,319.876579445773,262.5326862502562,0.0,8.304322266900716,-12.436140316487652,0.0,47.27994907813491,5384.527343688203,3.630344968107896
1420826849,944144964,46,0,319.31962538124975,246.80750590000324,0.0,2.846221325160732,-14.462023703292052,0.0,110.14269698477389,5303.3144964234225,3.630344968107897
1420826849,972311973,46,0,318.586709058399,236.0657877710287,0.0,0.6416523853622564,-12.170502414565918,0.0,94.41617579649926,5281.05483308627,3.630344968107896
1420826850,4091978,46,0,317.6079009050724,227.18148797873062,0.0,-0.35646987845935185,-10.146366730664253,0.0,89.36024849221569,5228.02099497965,3.630344968107897
1420826850,33554077,46,0,317.3393892280183,225.15502428831036,0.0,-0.302292046286235,-5.144914482343366,0.0,69.28825083647445,4646.067682734938,3.630344968107896
1420826850,71062088,46,0,308.29242075779297,220.95016700075288,0.0,-5.688573304151436,-4.565886488153081,0.0,144.82527137494634,5304.341920444216,3.630344968107897
1420826850,103935003,46,0,300.47472216406004,223.71314414935097,0.0,-7.000007494160485,-0.05167476271791216,0.0,111.22418360765118,5135.600977056511,3.630344968107896
1420826850,138310909,46,0,296.34985075053424,229.67581521009663,0.0,-5.229068143844431,3.6528600441456556,0.0,137.62709562900972,5161.731014679029,3.630344968107897
1420826850,171063899,46,0,296.1258275292136,238.28797248560866,0.0,-2.1462119746713446,6.707537934383563,0.0,76.58839261197544,5364.198713098682,3.630344968107896
1420826850,201771020,46,0,301.31431836833787,250.6199312041947,0.0,2.3715963904050374,10.171898510763892,0.0,94.16345265901111,5038.742840851881,3.630344968107897
1420826850,232815980,46,0,309.4651255702158,259.18265682563475,0.0,5.931299845397613,9.180728871747627,0.0,146.71685865832364,5389.86426148966,3.630344968107896
1420826850,270967960,46,0,321.50814978947557,267.8683262321838,0.0,9.695814946042443,8.875797117883257,0.0,70.67874434327499,5384.3186524843995,3.630344968107897
1420826850,304832935,46,0,336.7315186410683,273.1984295759169,0.0,13.100510392725846,6.691827923831432,0.0,157.11353343726697,5431.937181634841,3.630344968107896
1420826850,336596965,46,0,350.81522307456163,278.4165503295096,0.0,13.706108516417789,5.784098360630188,0.0,105.84931504890096,5330.547301513044,3.630344968107897
1420826850,372636079,46,0,360.33555346388374,282.70453783972613,0.0,11.127879525138372,4.862569256224276,0.0,112.43993681412101,5336.022660992691,3.630344968107896
1420826850,403105974,46,0,366.0984029633833,288.0629148360794,0.0,7.823290621668676,5.167961909845003,0.0,179.71094849472274,5226.264148884181,3.630344968107897
1420826850,437678098,46,0,366.78165606904435,295.6590656913427,0.0,3.4253862981142564,6.663604283925021,0.0,174.31090292454536,5077.305318851638,3.630344968107896
1420826850,466100931,46,0,360.9371062535981,301.7214192489218,0.0,-2.2844285343009005,6.2932640492962175,0.0,25.523789939075982,5300.917046750738,3.630344968107897
1420826850,500986099,46,0,348.3593094352128,304.52877003246033,0.0,-8.624626156375161,4.1461166444484405,0.0,59.1233183633306,5315.986018198874,3.630344968107896
1420826850,532282114,46,0,338.4221666707084,310.8802144262951,0.0,-9.433070433129645,5.5044877205298075,0.0,44.804216543645154,5333.515689224438,3.630344968107897
1420826850,565817117,46,0,326.6666454945595,310.79061393916515,0.0,-10.863583387867978,2.058810487090261,0.0,102.42766425119481,5308.877392485722,3.630344968107896
1420826850,598484039,46,0,311.8131152910115,305.3435855470518,0.0,-13.321190131822839,-2.564409094704069,0.0,100.76035386201971,5507.366020916469,3.630344968107897
1420826850,638370990,46,0,299.2130033329304,299.5216811055583,0.0,-12.877042210917697,-4.570862539449317,0.0,102.82155181966489,5607.11659911291,3.630344968107896
1420826850,671024084,46,0,288.8637368948989,293.7028066542632,0.0,-11.320059355347404,-5.339575164648931,0.0,129.12998489482646,5467.849227274183,3.630344968107897
1420826850,701410055,46,0,276.62557095635646,284.6413562233888,0.0,-11.885566875814206,-7.632063304713453,0.0,90.8310046545659,5228.183243999527,3.630344968107896
1420826850,736325979,46,0,269.20656763706785,278.18400603444036,0.0,-9.134388169450997,-6.908499054641043,0.0,127.65072931162888,5485.285609640727,3.630344968107897
1420826850,769085884,46,0,259.78654104053413,266.77634366471506,0.0,-9.310327087226176,-9.67975757414115,0.0,89.0702277996966,5522.345004513834,3.630344968107896
1420826850,803538084,46,0,262.13762554573765,261.9399153212616,0.0,-2.1274835312765132,-6.696510144938686,0.0,92.99039228542624,5325.777696194153,3.630344968107897
1420826850,835408926,46,0,269.36314740015257,261.0884424427442,0.0,3.6334977985471246,-3.0962609014718794,0.0,94.2109157381652,5339.317588043896,3.630344968107896
1420826850,870026111,46,0,276.15611858287656,260.84383598739015,0.0,5.579574639918683,-1.339785058067995,0.0,74.11137113359406,5349.283231702952,3.630344968107897
1420826850,897484064,46,0,287.8142444109591,262.31952814476836,0.0,9.323656725123241,0.394407429145079,0.0,15.946270021372506,5482.483760119209,3.630344968107896
1420826850,930742025,46,0,300.673678218259,264.65045649761777,0.0,11.501517735232394,1.5872070081275298,0.0,91.92316654579506,5421.328150686899,3.630344968107897
1420826850,970305919,46,0,314.57211722198826,268.0933584275791,0.0,12.977900791527087,2.730221831457801,0.0,96.36845718480987,5425.161775737788,3.630344968107896
1420826850,998080015,46,0,330.3823003206762,273.59490255466983,0.0,14.72244437078191,4.437217106847009,0.0,94.82276946096266,5395.260902610942,3.630344968107897
1420826851,33926010,46,0,346.1453588295978,277.45980475454985,0.0,15.363410389099899,4.084699882933016,0.0,64.91882234604569,5407.996142712547,3.630344968107896
1420826851,63760995,46,0,363.92978372621263,280.46790584210675,0.0,16.854633669946395,3.421569123983483,0.0,75.27187623389162,5288.337016796481,3.630344968107897
1420826851,100804090,46,0,378.85312481526813,279.5050968280479,0.0,15.665054487413215,0.7210125055953682,0.0,102.96875451820128,5210.246644322358,3.630344968107896
1420826851,134879112,46,0,389.2268475538429,276.7749764651775,0.0,12.405860019120095,-1.4047119222327344,0.0,122.31887484585211,5255.911589089485,3.630344968107897
1420826851,170085906,46,0,397.8068189381316,271.6777442949803,0.0,10.049304870657657,-3.6791188461357778,0.0,112.68219906607426,5095.634749474866,3.630344968107896
1420826851,203322887,46,0,403.1038384646341,267.74771349736915,0.0,7.122135900611358,-3.833667999939388,0.0,161.68032457184103,4956.205104629504,3.630344968107897
1420826851,231916904,46,0,405.76445212684746,260.04237406141016,0.0,4.374062392888946,-6.218423053351703,0.0,137.96659680276204,4953.687129830389,3.630344968107896
1420826851,266124963,46,0,405.1449724996413,249.3666547819082,0.0,1.298291433592016,-8.96389354988629,0.0,49.76149765782104,4972.7828461436775,3.630344968107897
1420826851,304651021,46,0,405.0140384540568,244.1783261023287,0.0,0.417960356883728,-6.638335311605946,0.0,89.14620093430413,5010.266483945136,3.630344968107896
1420826851,335437059,46,0,398.3458140962918,234.4804969371784,0.0,-3.9467733471325026,-8.522829786071188,0.0,138.6365468149803,4777.947406151804,3.630344968107897
1420826851,367247104,46,0,391.45901876338957,228.54609432344634,0.0,-5.757679154500254,-6.9284887161658375,0.0,103.03105780892247,5065.603128888935,3.630344968107896
1420826851,397773027,46,0,380.7362346462767,225.36342084548366,0.0,-8.815934315347805,-4.6212547563447055,0.0,74.97730488398999,4971.978790049519,3.630344968107897
1420826851,431215047,46,0,372.07224065936094,224.90767196195753,0.0,-8.722346708022874,-2.0555124550208266,0.0,104.27879019134895,5075.23893620565,3.630344968107896
1420826851,467211008,46,0,365.049575545563,224.0829335477729,0.0,-7.675428254842608,-1.2974174921614918,0.0,49.795778804366634,5153.5020025947315,3.630344968107897
1420826851,497431039,46,0,357.48219659137277,224.45707624395934,0.0,-7.60887531510938,-0.26782041190311534,0.0,107.68095149716041,5288.1513475496895,3.630344968107896
1420826851,531042098,46,0,351.6745275107925,230.45110957391586,0.0,-6.49942278510669,3.5891668354395847,0.0,163.83287686716912,4803.447580207985,3.630344968107897
1420826851,565879106,46,0,355.2591270838667,235.95881304623884,0.0,-0.28817173377315797,4.7708889974493145,0.0,148.15144701348112,5285.610639255108,3.630344968107896
1420826851,602155923,46,0,360.09194204367617,241.05370701357094,0.0,2.8660987403075646,4.97045977767364,0.0,133.58373484329533,5252.262890095627,3.630344968107897
1420826851,633356094,46,0,368.4336801919977,246.529933469143,0.0,6.2388174652078785,5.281986636524509,0.0,127.80925064223361,5228.769281656215,3.630344968107896
1420826851,663345098,46,0,376.140082916624,250.1126543281059,0.0,7.142776238969322,4.235324305514094,0.0,153.46778360128494,5236.543027944029,3.630344968107897
1420826851,698828935,46,0,385.53062774502405,252.34662995958692,0.0,8.527288739869293,3.0025940899183263,0.0,22.680153571785723,5214.810596938217,3.630344968107896
1420826851,734045028,46,0,393.56801377268573,254.45982828409265,0.0,8.225533286720994,2.454770990489266,0.0,147.13643676359123,4960.949244994712,3.630344968107897
1420826851,765100955,46,0,401.49773063290894,254.56772353041436,0.0,8.043325232749812,1.0092134623979145,0.0,42.48444034680958,5078.283878793202,3.630344968107896
1420826851,796746969,46,0,406.81556873546094,255.53826263082968,0.0,6.36456211605528,0.9853919988001929,0.0,78.90110842737104,5379.313210179294,3.630344968107897
1420826851,827056884,46,0,406.16342259299637,256.9416573983686,0.0,2.042622417828155,1.2428606997380252,0.0,164.39468754421432,4908.277052387297,3.630344968107896
1420826851,865678071,46,0,402.31757498957575,261.2013051049747,0.0,-1.584379220119966,3.1010499026662908,0.0,76.11033852160509,5024.387174316183,3.630344968107897
1420826851,896789073,46,0,389.0294351537321,265.3537835311224,0.0,-8.793307646383749,3.7486770389327555,0.0,94.67900696407247,5316.274900534347,3.630344968107896
1420826851,928536891,46,0,371.13814699455367,276.61345672779197,0.0,-14.397206469482155,8.375073245150649,0.0,142.83626278817096,5223.454057212555,3.630344968107897
1420826851,967839956,46,0,356.24914276149826,283.40232708702115,0.0,-14.700129179045508,7.398051973989421,0.0,123.43901602980692,5345.087959932471,3.630344968107896
1420826851,995117902,46,0,343.0452784725881,278.91583014109955,0.0,-13.778505193911535,0.07776703694385834,0.0,113.36472521063823,5309.090866716671,3.630344968107897
1420826852,33262014,46,0,333.669121141262,273.66357825069275,0.0,-11.066880128182069,-3.2052567892851744,0.0,111.32115832634982,5121.41678012205,3.630344968107896
1420826852,67642927,46,0,327.8850316524337,267.74530066973466,0.0,-7.812946554141458,-4.876341267880886,0.0,146.025384798611,5309.62337209449,3.630344968107897
1420826852,99667072,46,0,323.2602581548868,260.43479843357864,0.0,-5.849192156716835,-6.375662107947068,0.0,93.65425505738565,5224.075407248553,3.630344968107896
1420826852,127824068,46,0,322.07259100392787,252.26479286377,0.0,-2.977926994423585,-7.480887514840312,0.0,92.94707640279451,5358.23794455245,3.630344968107897
1420826852,163969993,46,0,320.39650770243367,244.21149882641097,0.0,-2.1760566971191264,-7.833461169330489,0.0,88.48044698608552,5354.317132339846,3.630344968107896
1420826852,195770025,46,0,314.4843664724853,234.02908088329337,0.0,-4.477297031397069,-9.280300507095916,0.0,161.05811298771795,5265.303786141177,3.630344968107897
1420826852,225878000,46,0,310.533258987703,230.95172894367738,0.0,-4.15319071166444,-5.459595887190878,0.0,105.18123537958562,5202.482302009888,3.630344968107896
1420826852,262022018,46,0,306.11623158670244,230.26888704549035,0.0,-4.315700854523246,-2.5173554614651668,0.0,116.17633381834418,5261.570442051222,3.630344968107897
1420826852,297616004,46,0,301.7410086642968,233.64404911652437,0.0,-4.352363457359687,1.1121392400260937,0.0,143.51223164959234,5192.708012828421,3.630344968107896
1420826852,328385114,46,0,299.49873844241637,238.38133299343127,0.0,-3.0526520563185056,3.3450461731205925,0.0,114.92508175743723,5514.297261029514,3.630344968107897
1420826852,365458965,46,0,302.00942902628987,249.70107483110056,0.0,0.3740874525231703,8.257057974672037,0.0,56.7860525570924,5330.53360500552,3.630344968107896
1420826852,390496969,46,0,311.5760950667193,258.6168340668529,0.0,6.036253936344702,8.662784851812539,0.0,80.75891643070071,5266.9020172288065,3.630344968107897
1420826852,422729015,46,0,325.32199544898776,263.411470851712,0.0,10.785008737924947,6.280200016695952,0.0,93.24352521579542,5258.880648240175,3.630344968107896
1420826852,462325096,46,0,340.2366496649693,266.62195403355366,0.0,13.328662838057378,4.389408699447739,0.0,79.03342094028281,5309.698567535231,3.630344968107897
1420826852,499452114,46,0,353.03137600598876,264.6331467634978,0.0,12.999784786147691,0.46074816706884425,0.0,85.36896396967673,5122.389598562644,3.630344968107896
1420826852,524926900,46,0,365.1622502466739,266.54292404853345,0.0,12.46457955282723,1.3532772901406889,0.0,58.9131236554633,5143.576808871268,3.630344968107897
1420826852,563441991,46,0,377.78422565458584,265.7733738974743,0.0,12.561527490430466,0.04572225826839804,0.0,63.21418532174279,5225.8659830993565,3.630344968107896
1420826852,596262931,46,0,392.6745475695277,261.75364724492573,0.0,13.995947834198471,-2.4583899823166897,0.0,123.90295553491652,5165.670972362933,3.630344968107897
